1.0 std,2.5 std,10 std,Fire,DateTime
3,9,9,0,2024-06-30 19:18:46
4,9,9,0,2024-06-30 19:19:04
6,10,10,0,2024-06-30 19:19:21
4,9,9,0,2024-06-30 19:19:40
4,9,9,0,2024-06-30 19:19:58
3,9,9,0,2024-06-30 19:20:15
1,7,7,0,2024-06-30 19:20:32
1,9,9,0,2024-06-30 19:20:49
1,7,7,0,2024-06-30 19:21:06
1,6,7,0,2024-06-30 19:21:23
1,6,7,0,2024-06-30 19:21:41
1,6,7,0,2024-06-30 19:21:58
3,9,9,0,2024-06-30 19:22:15
3,6,10,0,2024-06-30 19:22:32
3,6,12,0,2024-06-30 19:22:49
3,7,10,0,2024-06-30 19:23:07
3,7,10,0,2024-06-30 19:23:25
3,9,9,0,2024-06-30 19:23:43
4,12,13,0,2024-06-30 19:24:00
3,12,12,0,2024-06-30 19:24:17
3,9,10,0,2024-06-30 19:24:34
3,9,10,0,2024-06-30 19:24:51
3,10,10,0,2024-06-30 19:25:08
3,7,10,0,2024-06-30 19:25:25
3,7,10,0,2024-06-30 19:25:43
3,6,7,0,2024-06-30 19:26:00
3,4,6,0,2024-06-30 19:26:17
3,4,6,0,2024-06-30 19:26:34
3,7,7,0,2024-06-30 19:26:53
3,9,9,0,2024-06-30 19:27:11
3,9,10,0,2024-06-30 19:27:35
4,9,10,0,2024-06-30 19:27:53
3,6,7,0,2024-06-30 19:28:10
3,6,7,0,2024-06-30 19:28:27
3,7,7,0,2024-06-30 19:28:44
4,7,7,0,2024-06-30 19:29:01
4,7,7,0,2024-06-30 19:29:18
4,7,7,0,2024-06-30 19:29:36
4,9,10,0,2024-06-30 19:29:53
4,10,10,0,2024-06-30 19:30:10
4,9,9,0,2024-06-30 19:30:28
4,7,7,0,2024-06-30 19:30:46
3,6,6,0,2024-06-30 19:31:03
3,7,7,0,2024-06-30 19:31:20
4,9,12,0,2024-06-30 19:31:37
3,7,9,0,2024-06-30 19:31:54
3,7,9,0,2024-06-30 19:32:12
3,9,9,0,2024-06-30 19:32:29
3,7,7,0,2024-06-30 19:32:46
3,6,7,0,2024-06-30 19:33:03
3,7,9,0,2024-06-30 19:33:20
1,4,6,0,2024-06-30 19:33:37
1,4,6,0,2024-06-30 19:33:55
1,6,7,0,2024-06-30 19:34:13
1,4,4,0,2024-06-30 19:34:56
1,4,4,0,2024-06-30 19:35:13
1,6,7,0,2024-06-30 19:35:30
1,6,9,0,2024-06-30 19:35:47
3,6,7,0,2024-06-30 19:36:04
1,6,7,0,2024-06-30 19:36:22
1,4,6,0,2024-06-30 19:36:39
1,4,6,0,2024-06-30 19:36:56
1,6,7,0,2024-06-30 19:37:13
1,7,9,0,2024-06-30 19:37:30
0,7,9,0,2024-06-30 19:37:47
0,6,9,0,2024-06-30 19:38:04
0,4,6,0,2024-06-30 19:38:24
0,4,6,0,2024-06-30 19:38:42
0,6,7,0,2024-06-30 19:38:59
0,7,9,0,2024-06-30 19:39:16
0,6,6,0,2024-06-30 19:39:33
0,6,6,0,2024-06-30 19:39:50
0,6,7,0,2024-06-30 19:40:07
0,6,9,0,2024-06-30 19:40:25
0,3,6,0,2024-06-30 19:40:42
0,4,6,0,2024-06-30 19:40:59
0,4,7,0,2024-06-30 19:41:16
0,4,6,0,2024-06-30 19:41:34
0,4,6,0,2024-06-30 19:41:34
1,6,6,0,2024-06-30 19:41:51
1,6,7,0,2024-06-30 19:42:09
1,4,4,0,2024-06-30 19:42:27
1,4,6,0,2024-06-30 19:42:44
1,3,6,0,2024-06-30 19:43:01
1,6,9,0,2024-06-30 19:43:18
1,4,7,0,2024-06-30 19:43:35
1,4,6,0,2024-06-30 19:43:52
1,4,6,0,2024-06-30 19:44:09
1,4,6,0,2024-06-30 19:44:26
1,6,6,0,2024-06-30 19:44:44
1,7,7,0,2024-06-30 19:45:01
1,7,7,0,2024-06-30 19:45:18
1,7,7,0,2024-06-30 19:45:37
1,7,7,0,2024-06-30 19:45:55
1,6,7,0,2024-06-30 19:46:12
1,7,10,0,2024-06-30 19:46:29
1,7,9,0,2024-06-30 19:46:47
1,7,7,0,2024-06-30 19:47:04
1,6,6,0,2024-06-30 19:47:21
1,4,4,0,2024-06-30 19:47:38
1,4,4,0,2024-06-30 19:47:55
1,4,4,0,2024-06-30 19:48:12
1,3,4,0,2024-06-30 19:48:29
1,4,7,0,2024-06-30 19:48:47
1,6,6,0,2024-06-30 19:49:04
1,6,7,0,2024-06-30 19:49:21
1,6,7,0,2024-06-30 19:49:38
1,4,4,0,2024-06-30 19:49:55
1,4,6,0,2024-06-30 19:50:12
1,3,4,0,2024-06-30 19:50:29
1,4,6,0,2024-06-30 19:50:47
1,6,7,0,2024-06-30 19:51:05
1,4,4,0,2024-06-30 19:51:23
1,4,6,0,2024-06-30 19:51:40
1,4,6,0,2024-06-30 19:51:57
1,3,6,0,2024-06-30 19:52:14
1,3,6,0,2024-06-30 19:52:31
1,3,6,0,2024-06-30 19:52:49
3,6,9,0,2024-06-30 19:53:06
3,6,7,0,2024-06-30 19:53:23
1,3,6,0,2024-06-30 19:53:40
1,3,4,0,2024-06-30 19:53:57
1,3,4,0,2024-06-30 19:54:14
0,3,3,0,2024-06-30 19:54:31
0,3,3,0,2024-06-30 19:54:51
0,3,3,0,2024-06-30 19:55:09
0,4,4,0,2024-06-30 19:55:26
0,6,6,0,2024-06-30 19:55:43
0,6,6,0,2024-06-30 19:56:00
0,4,4,0,2024-06-30 19:56:17
0,4,4,0,2024-06-30 19:56:34
0,4,4,0,2024-06-30 19:56:52
0,6,6,0,2024-06-30 19:57:09
0,6,6,0,2024-06-30 19:57:26
0,7,7,0,2024-06-30 19:57:43
0,4,4,0,2024-06-30 19:58:00
0,4,6,0,2024-06-30 19:58:18
0,4,6,0,2024-06-30 19:58:36
0,3,4,0,2024-06-30 19:58:53
0,3,4,0,2024-06-30 19:59:11
0,4,4,0,2024-06-30 19:59:28
0,4,4,0,2024-06-30 19:59:45
0,3,3,0,2024-06-30 20:00:02
0,3,3,0,2024-06-30 20:00:19
0,3,4,0,2024-06-30 20:00:36
0,4,6,0,2024-06-30 20:00:53
0,4,7,0,2024-06-30 20:01:11
0,4,6,0,2024-06-30 20:01:28
0,3,3,0,2024-06-30 20:01:45
0,3,3,0,2024-06-30 20:02:04
0,3,3,0,2024-06-30 20:02:47
0,3,3,0,2024-06-30 20:03:04
0,4,4,0,2024-06-30 20:03:21
0,4,7,0,2024-06-30 20:03:39
0,4,6,0,2024-06-30 20:03:56
0,4,4,0,2024-06-30 20:04:20
0,1,3,0,2024-06-30 20:04:37
0,1,4,0,2024-06-30 20:04:54
0,4,6,0,2024-06-30 20:05:11
0,6,6,0,2024-06-30 20:05:28
0,6,6,0,2024-06-30 20:05:46
0,6,6,0,2024-06-30 20:06:03
0,6,7,0,2024-06-30 20:06:20
0,6,6,0,2024-06-30 20:06:39
0,4,4,0,2024-06-30 20:06:57
0,4,6,0,2024-06-30 20:07:14
0,4,6,0,2024-06-30 20:07:31
0,4,6,0,2024-06-30 20:07:49
0,4,6,0,2024-06-30 20:08:06
0,4,9,0,2024-06-30 20:08:23
0,4,7,0,2024-06-30 20:08:40
0,4,6,0,2024-06-30 20:08:57
0,4,4,0,2024-06-30 20:09:14
0,4,4,0,2024-06-30 20:09:32
0,4,4,0,2024-06-30 20:09:49
0,4,4,0,2024-06-30 20:10:07
0,6,6,0,2024-06-30 20:10:25
0,4,6,0,2024-06-30 20:10:42
0,4,6,0,2024-06-30 20:10:59
1,3,4,0,2024-06-30 20:11:16
1,3,3,0,2024-06-30 20:11:33
1,3,3,0,2024-06-30 20:11:51
1,3,3,0,2024-06-30 20:12:08
1,4,4,0,2024-06-30 20:12:49
1,3,3,0,2024-06-30 20:13:06
1,3,4,0,2024-06-30 20:13:24
1,4,4,0,2024-06-30 20:13:40
1,4,4,0,2024-06-30 20:13:58
1,3,3,0,2024-06-30 20:14:16
1,3,3,0,2024-06-30 20:14:34
1,3,3,0,2024-06-30 20:14:58
1,1,1,0,2024-06-30 20:15:15
1,1,3,0,2024-06-30 20:15:32
1,3,4,0,2024-06-30 20:15:49
3,4,4,0,2024-06-30 20:16:06
3,4,4,0,2024-06-30 20:16:24
3,4,4,0,2024-06-30 20:16:41
3,4,4,0,2024-06-30 20:16:58
3,3,3,0,2024-06-30 20:17:15
3,4,4,0,2024-06-30 20:17:32
3,4,4,0,2024-06-30 20:17:50
3,6,6,0,2024-06-30 20:18:09
3,4,4,0,2024-06-30 20:18:27
3,3,3,0,2024-06-30 20:18:44
3,3,3,0,2024-06-30 20:19:01
3,4,6,0,2024-06-30 20:19:18
3,4,4,0,2024-06-30 20:19:35
3,4,4,0,2024-06-30 20:19:52
3,4,4,0,2024-06-30 20:20:09
3,4,4,0,2024-06-30 20:20:27
3,4,4,0,2024-06-30 20:20:44
3,4,4,0,2024-06-30 20:21:01
1,3,3,0,2024-06-30 20:21:18
1,3,4,0,2024-06-30 20:21:36
1,3,3,0,2024-06-30 20:21:54
1,3,4,0,2024-06-30 20:22:11
1,3,4,0,2024-06-30 20:22:29
1,4,4,0,2024-06-30 20:22:46
1,4,4,0,2024-06-30 20:23:03
1,3,3,0,2024-06-30 20:23:20
1,3,3,0,2024-06-30 20:23:37
1,3,3,0,2024-06-30 20:23:54
1,4,4,0,2024-06-30 20:24:11
1,4,4,0,2024-06-30 20:24:29
1,3,3,0,2024-06-30 20:25:11
1,3,3,0,2024-06-30 20:25:29
1,4,4,0,2024-06-30 20:25:46
1,4,4,0,2024-06-30 20:26:03
1,4,4,0,2024-06-30 20:26:20
1,4,4,0,2024-06-30 20:26:38
1,4,4,0,2024-06-30 20:26:55
1,4,4,0,2024-06-30 20:27:12
1,6,6,0,2024-06-30 20:27:29
1,4,4,0,2024-06-30 20:27:46
1,6,6,0,2024-06-30 20:28:03
1,4,4,0,2024-06-30 20:28:44
1,3,3,0,2024-06-30 20:29:02
1,3,4,0,2024-06-30 20:29:20
1,3,6,0,2024-06-30 20:29:38
1,4,6,0,2024-06-30 20:29:55
1,4,4,0,2024-06-30 20:30:12
1,6,6,0,2024-06-30 20:30:29
1,4,6,0,2024-06-30 20:30:46
1,4,4,0,2024-06-30 20:31:03
1,3,4,0,2024-06-30 20:31:21
1,3,4,0,2024-06-30 20:31:38
1,3,6,0,2024-06-30 20:31:55
1,4,6,0,2024-06-30 20:32:12
1,4,6,0,2024-06-30 20:32:29
1,3,4,0,2024-06-30 20:32:46
1,3,4,0,2024-06-30 20:33:05
1,3,4,0,2024-06-30 20:33:23
0,3,4,0,2024-06-30 20:33:40
0,4,4,0,2024-06-30 20:33:57
0,3,3,0,2024-06-30 20:34:14
0,3,4,0,2024-06-30 20:34:31
0,3,6,0,2024-06-30 20:34:48
0,3,6,0,2024-06-30 20:35:06
0,3,6,0,2024-06-30 20:35:23
0,3,6,0,2024-06-30 20:35:40
0,6,6,0,2024-06-30 20:35:57
0,4,6,0,2024-06-30 20:36:14
0,4,6,0,2024-06-30 20:36:32
0,4,6,0,2024-06-30 20:36:50
0,6,6,0,2024-06-30 20:37:07
0,1,1,0,2024-06-30 20:37:25
0,1,1,0,2024-06-30 20:37:42
0,1,1,0,2024-06-30 20:37:59
0,1,1,0,2024-06-30 20:38:16
0,3,3,0,2024-06-30 20:38:33
0,3,3,0,2024-06-30 20:38:50
0,1,1,0,2024-06-30 20:39:08
0,1,1,0,2024-06-30 20:39:25
0,1,3,0,2024-06-30 20:39:42
0,1,3,0,2024-06-30 20:39:59
0,3,4,0,2024-06-30 20:40:18
0,4,4,0,2024-06-30 20:40:36
0,4,4,0,2024-06-30 20:40:53
0,6,7,0,2024-06-30 20:41:10
0,4,7,0,2024-06-30 20:41:28
0,4,6,0,2024-06-30 20:41:45
0,4,4,0,2024-06-30 20:42:02
0,4,6,0,2024-06-30 20:42:19
1,3,4,0,2024-06-30 20:42:36
1,4,4,0,2024-06-30 20:42:53
1,4,4,0,2024-06-30 20:43:10
1,3,3,0,2024-06-30 20:43:28
1,1,3,0,2024-06-30 20:43:46
1,3,3,0,2024-06-30 20:44:04
1,3,4,0,2024-06-30 20:44:21
1,3,4,0,2024-06-30 20:44:38
1,3,3,0,2024-06-30 20:44:55
1,3,3,0,2024-06-30 20:45:12
1,4,4,0,2024-06-30 20:45:29
1,3,3,0,2024-06-30 20:45:47
1,4,4,0,2024-06-30 20:46:04
1,3,4,0,2024-06-30 20:46:21
1,3,4,0,2024-06-30 20:46:38
1,3,4,0,2024-06-30 20:46:55
1,3,3,0,2024-06-30 20:47:12
1,3,3,0,2024-06-30 20:47:31
1,3,3,0,2024-06-30 20:47:49
1,3,3,0,2024-06-30 20:48:06
1,1,3,0,2024-06-30 20:48:23
1,3,4,0,2024-06-30 20:48:40
1,4,4,0,2024-06-30 20:48:57
1,3,3,0,2024-06-30 20:49:14
1,4,4,0,2024-06-30 20:49:31
1,3,4,0,2024-06-30 20:49:49
1,1,3,0,2024-06-30 20:50:06
0,1,3,0,2024-06-30 20:50:23
0,1,1,0,2024-06-30 20:50:40
0,3,3,0,2024-06-30 20:50:58
0,3,3,0,2024-06-30 20:51:17
0,4,4,0,2024-06-30 20:51:35
0,3,3,0,2024-06-30 20:51:53
0,3,3,0,2024-06-30 20:52:10
0,3,3,0,2024-06-30 20:52:27
0,3,3,0,2024-06-30 20:52:44
0,3,3,0,2024-06-30 20:53:01
0,3,3,0,2024-06-30 20:53:18
0,6,6,0,2024-06-30 20:53:35
0,6,6,0,2024-06-30 20:53:53
0,4,4,0,2024-06-30 20:54:10
0,3,3,0,2024-06-30 20:54:27
0,3,3,0,2024-06-30 20:54:45
0,4,4,0,2024-06-30 20:55:03
0,6,6,0,2024-06-30 20:55:20
0,4,4,0,2024-06-30 20:55:37
0,3,3,0,2024-06-30 20:55:56
0,3,3,0,2024-06-30 20:55:56
0,4,4,0,2024-06-30 20:56:12
0,3,3,0,2024-06-30 20:56:29
0,3,3,0,2024-06-30 20:56:46
0,3,3,0,2024-06-30 20:57:03
0,3,3,0,2024-06-30 20:57:20
0,3,3,0,2024-06-30 20:57:37
0,3,4,0,2024-06-30 20:57:55
0,1,3,0,2024-06-30 20:58:12
0,1,3,0,2024-06-30 20:58:31
0,1,3,0,2024-06-30 20:58:49
0,1,1,0,2024-06-30 20:59:06
0,1,1,0,2024-06-30 20:59:23
0,1,1,0,2024-06-30 20:59:40
0,1,3,0,2024-06-30 20:59:57
0,3,3,0,2024-06-30 21:00:15
0,3,3,0,2024-06-30 21:00:32
0,3,7,0,2024-06-30 21:00:49
0,3,6,0,2024-06-30 21:01:06
0,3,6,0,2024-06-30 21:01:23
0,3,6,0,2024-06-30 21:01:40
0,4,6,0,2024-06-30 21:01:58
0,4,7,0,2024-06-30 21:02:17
0,4,4,0,2024-06-30 21:02:34
0,3,3,0,2024-06-30 21:02:51
0,3,3,0,2024-06-30 21:03:09
0,3,3,0,2024-06-30 21:03:10
0,3,3,0,2024-06-30 21:03:25
0,1,1,0,2024-06-30 21:03:42
0,0,0,0,2024-06-30 21:03:59
0,0,0,0,2024-06-30 21:04:17
0,1,3,0,2024-06-30 21:04:58
0,3,3,0,2024-06-30 21:05:15
0,3,4,0,2024-06-30 21:05:32
0,3,3,0,2024-06-30 21:05:49
0,1,3,0,2024-06-30 21:06:06
0,3,3,0,2024-06-30 21:06:23
0,1,4,0,2024-06-30 21:06:41
0,1,3,0,2024-06-30 21:06:58
0,1,3,0,2024-06-30 21:07:15
0,3,3,0,2024-06-30 21:07:32
0,3,4,0,2024-06-30 21:07:49
0,3,4,0,2024-06-30 21:08:08
0,3,4,0,2024-06-30 21:08:26
0,3,7,0,2024-06-30 21:08:44
0,3,4,0,2024-06-30 21:09:01
0,4,4,0,2024-06-30 21:09:18
0,4,6,0,2024-06-30 21:09:35
0,4,6,0,2024-06-30 21:09:52
0,4,6,0,2024-06-30 21:10:09
0,4,6,0,2024-06-30 21:10:26
0,4,4,0,2024-06-30 21:10:44
0,4,4,0,2024-06-30 21:11:01
0,4,6,0,2024-06-30 21:11:18
0,4,4,0,2024-06-30 21:11:36
0,6,6,0,2024-06-30 21:11:54
0,4,4,0,2024-06-30 21:12:11
0,4,4,0,2024-06-30 21:12:28
0,4,4,0,2024-06-30 21:12:46
0,3,3,0,2024-06-30 21:13:03
0,3,3,0,2024-06-30 21:13:20
0,4,4,0,2024-06-30 21:13:37
0,6,6,0,2024-06-30 21:13:54
0,6,7,0,2024-06-30 21:14:11
0,4,4,0,2024-06-30 21:14:28
0,3,3,0,2024-06-30 21:14:46
0,4,4,0,2024-06-30 21:15:03
0,3,4,0,2024-06-30 21:15:22
0,4,4,0,2024-06-30 21:15:40
0,3,4,0,2024-06-30 21:15:57
0,4,4,0,2024-06-30 21:16:14
0,4,4,0,2024-06-30 21:16:31
0,4,4,0,2024-06-30 21:16:49
0,1,1,0,2024-06-30 21:17:06
0,1,3,0,2024-06-30 21:17:23
0,1,3,0,2024-06-30 21:17:40
0,1,3,0,2024-06-30 21:17:57
0,3,3,0,2024-06-30 21:18:14
0,3,4,0,2024-06-30 21:18:32
0,1,4,0,2024-06-30 21:18:49
0,1,3,0,2024-06-30 21:19:06
0,0,3,0,2024-06-30 21:19:24
0,0,6,0,2024-06-30 21:19:41
0,0,4,0,2024-06-30 21:19:58
0,1,4,0,2024-06-30 21:20:15
0,3,4,0,2024-06-30 21:20:32
0,4,4,0,2024-06-30 21:20:49
0,4,4,0,2024-06-30 21:21:08
0,4,4,0,2024-06-30 21:21:26
0,6,6,0,2024-06-30 21:21:43
0,6,6,0,2024-06-30 21:22:00
0,4,6,0,2024-06-30 21:22:17
0,4,6,0,2024-06-30 21:22:34
0,3,4,0,2024-06-30 21:22:52
0,3,4,0,2024-06-30 21:23:09
0,3,4,0,2024-06-30 21:23:26
0,3,4,0,2024-06-30 21:23:43
0,3,4,0,2024-06-30 21:24:00
0,1,3,0,2024-06-30 21:24:17
0,1,3,0,2024-06-30 21:24:35
0,3,4,0,2024-06-30 21:24:53
0,4,4,0,2024-06-30 21:25:11
0,6,6,0,2024-06-30 21:25:28
0,4,4,0,2024-06-30 21:25:45
1,4,6,0,2024-06-30 21:26:02
1,4,4,0,2024-06-30 21:26:19
1,4,4,0,2024-06-30 21:26:37
1,6,6,0,2024-06-30 21:26:53
1,7,7,0,2024-06-30 21:27:11
1,4,6,0,2024-06-30 21:27:28
1,6,6,0,2024-06-30 21:27:45
1,4,4,0,2024-06-30 21:28:02
1,3,4,0,2024-06-30 21:28:19
1,6,7,0,2024-06-30 21:28:38
1,6,6,0,2024-06-30 21:28:57
1,6,6,0,2024-06-30 21:29:14
1,6,7,0,2024-06-30 21:29:31
1,4,6,0,2024-06-30 21:29:48
1,6,6,0,2024-06-30 21:30:05
1,7,7,0,2024-06-30 21:30:22
1,6,6,0,2024-06-30 21:30:39
1,6,6,0,2024-06-30 21:30:56
1,4,4,0,2024-06-30 21:31:13
1,6,6,0,2024-06-30 21:31:31
1,4,4,0,2024-06-30 21:31:48
1,4,4,0,2024-06-30 21:32:06
1,3,4,0,2024-06-30 21:32:24
1,3,6,0,2024-06-30 21:32:41
1,3,4,0,2024-06-30 21:32:58
1,3,3,0,2024-06-30 21:33:15
1,3,3,0,2024-06-30 21:33:33
1,4,4,0,2024-06-30 21:33:50
1,4,4,0,2024-06-30 21:34:08
1,4,4,0,2024-06-30 21:34:26
1,6,6,0,2024-06-30 21:34:43
1,6,7,0,2024-06-30 21:35:00
1,6,9,0,2024-06-30 21:35:18
1,4,7,0,2024-06-30 21:35:35
1,4,9,0,2024-06-30 21:35:52
1,3,6,0,2024-06-30 21:36:11
1,3,4,0,2024-06-30 21:36:29
1,3,4,0,2024-06-30 21:36:46
1,4,6,0,2024-06-30 21:37:03
1,4,6,0,2024-06-30 21:37:20
1,4,6,0,2024-06-30 21:37:37
1,4,4,0,2024-06-30 21:37:56
1,3,6,0,2024-06-30 21:38:14
1,3,6,0,2024-06-30 21:38:31
1,3,4,0,2024-06-30 21:38:48
1,3,4,0,2024-06-30 21:39:05
1,1,3,0,2024-06-30 21:39:22
1,1,3,0,2024-06-30 21:39:39
1,1,3,0,2024-06-30 21:39:58
1,1,4,0,2024-06-30 21:40:16
1,1,4,0,2024-06-30 21:40:33
1,1,3,0,2024-06-30 21:40:50
1,4,6,0,2024-06-30 21:41:07
1,6,6,0,2024-06-30 21:41:24
1,4,6,0,2024-06-30 21:41:42
3,4,6,0,2024-06-30 21:41:59
3,6,6,0,2024-06-30 21:42:16
3,6,7,0,2024-06-30 21:42:33
1,4,4,0,2024-06-30 21:42:50
1,4,4,0,2024-06-30 21:43:09
1,4,4,0,2024-06-30 21:43:10
1,4,4,0,2024-06-30 21:43:10
1,4,6,0,2024-06-30 21:43:24
1,4,7,0,2024-06-30 21:43:41
1,3,6,0,2024-06-30 21:43:59
1,3,6,0,2024-06-30 21:44:16
1,3,6,0,2024-06-30 21:44:33
1,3,6,0,2024-06-30 21:44:50
1,4,4,0,2024-06-30 21:45:07
1,4,4,0,2024-06-30 21:45:24
1,4,4,0,2024-06-30 21:45:41
1,3,3,0,2024-06-30 21:45:59
1,4,4,0,2024-06-30 21:46:16
1,6,6,0,2024-06-30 21:46:33
1,4,4,0,2024-06-30 21:46:50
1,3,3,0,2024-06-30 21:47:07
1,3,3,0,2024-06-30 21:47:25
1,1,1,0,2024-06-30 21:47:43
1,1,1,0,2024-06-30 21:48:00
1,3,3,0,2024-06-30 21:48:18
1,1,3,0,2024-06-30 21:48:35
1,1,3,0,2024-06-30 21:48:52
1,3,3,0,2024-06-30 21:49:09
1,4,4,0,2024-06-30 21:49:26
1,6,7,0,2024-06-30 21:49:43
1,6,7,0,2024-06-30 21:50:00
1,4,6,0,2024-06-30 21:50:18
1,3,4,0,2024-06-30 21:50:35
1,3,6,0,2024-06-30 21:50:52
1,4,4,0,2024-06-30 21:51:11
1,4,4,0,2024-06-30 21:51:28
1,4,6,0,2024-06-30 21:51:45
3,6,6,0,2024-06-30 21:52:03
3,6,6,0,2024-06-30 21:52:20
3,4,4,0,2024-06-30 21:52:37
1,6,6,0,2024-06-30 21:52:55
1,4,6,0,2024-06-30 21:53:13
1,4,6,0,2024-06-30 21:53:30
1,4,7,0,2024-06-30 21:53:47
1,6,7,0,2024-06-30 21:54:04
1,4,7,0,2024-06-30 21:54:22
1,6,9,0,2024-06-30 21:54:39
1,6,7,0,2024-06-30 21:54:57
1,4,6,0,2024-06-30 21:55:15
1,6,6,0,2024-06-30 21:55:32
1,6,7,0,2024-06-30 21:55:49
1,4,6,0,2024-06-30 21:56:06
1,4,4,0,2024-06-30 21:56:24
1,3,4,0,2024-06-30 21:56:41
1,4,9,0,2024-06-30 21:56:58
1,7,7,0,2024-06-30 21:57:15
3,9,10,0,2024-06-30 21:57:32
3,9,9,0,2024-06-30 21:57:49
3,7,10,0,2024-06-30 21:58:06
3,6,9,0,2024-06-30 21:58:25
3,6,7,0,2024-06-30 21:58:44
3,6,7,0,2024-06-30 21:59:01
3,6,7,0,2024-06-30 21:59:18
1,7,7,0,2024-06-30 21:59:35
1,6,7,0,2024-06-30 21:59:52
1,4,6,0,2024-06-30 22:00:09
1,6,6,0,2024-06-30 22:00:27
1,6,6,0,2024-06-30 22:00:44
3,9,10,0,2024-06-30 22:01:02
3,7,9,0,2024-06-30 22:01:19
3,7,7,0,2024-06-30 22:01:36
3,6,6,0,2024-06-30 22:01:53
3,7,7,0,2024-06-30 22:02:10
3,6,7,0,2024-06-30 22:02:28
3,4,4,0,2024-06-30 22:02:46
3,4,4,0,2024-06-30 22:03:04
3,4,6,0,2024-06-30 22:03:21
3,4,4,0,2024-06-30 22:03:38
3,6,7,0,2024-06-30 22:03:55
3,7,10,0,2024-06-30 22:04:12
3,7,7,0,2024-06-30 22:04:32
3,7,7,0,2024-06-30 22:04:32
3,7,7,0,2024-06-30 22:04:32
3,6,6,0,2024-06-30 22:04:47
3,6,6,0,2024-06-30 22:05:04
3,6,6,0,2024-06-30 22:05:21
3,6,6,0,2024-06-30 22:05:38
3,6,6,0,2024-06-30 22:05:55
3,6,7,0,2024-06-30 22:06:13
3,6,7,0,2024-06-30 22:06:32
3,6,6,0,2024-06-30 22:06:50
3,4,6,0,2024-06-30 22:07:07
3,4,6,0,2024-06-30 22:07:24
3,3,4,0,2024-06-30 22:07:41
3,6,6,0,2024-06-30 22:07:58
3,6,6,0,2024-06-30 22:08:15
3,6,7,0,2024-06-30 22:08:32
3,6,7,0,2024-06-30 22:08:50
3,6,6,0,2024-06-30 22:09:07
1,6,6,0,2024-06-30 22:09:24
1,6,6,0,2024-06-30 22:09:41
1,4,4,0,2024-06-30 22:09:59
1,4,4,0,2024-06-30 22:10:17
1,4,7,0,2024-06-30 22:10:34
1,7,7,0,2024-06-30 22:10:52
1,6,6,0,2024-06-30 22:11:09
1,6,6,0,2024-06-30 22:11:26
1,6,7,0,2024-06-30 22:11:43
1,7,9,0,2024-06-30 22:12:00
1,4,6,0,2024-06-30 22:12:17
1,7,9,0,2024-06-30 22:12:34
1,7,9,0,2024-06-30 22:12:52
1,7,9,0,2024-06-30 22:13:09
1,9,9,0,2024-06-30 22:13:26
3,9,9,0,2024-06-30 22:13:43
1,7,7,0,2024-06-30 22:14:00
1,6,6,0,2024-06-30 22:14:17
1,6,6,0,2024-06-30 22:14:35
1,4,4,0,2024-06-30 22:14:52
1,4,4,0,2024-06-30 22:15:09
1,4,4,0,2024-06-30 22:15:26
1,6,6,0,2024-06-30 22:15:44
1,4,6,0,2024-06-30 22:16:02
1,4,6,0,2024-06-30 22:16:19
1,4,6,0,2024-06-30 22:16:36
1,4,6,0,2024-06-30 22:17:18
1,4,4,0,2024-06-30 22:17:36
1,4,4,0,2024-06-30 22:17:55
1,6,6,0,2024-06-30 22:18:12
1,4,7,0,2024-06-30 22:18:29
1,4,9,0,2024-06-30 22:18:46
1,4,7,0,2024-06-30 22:19:03
1,4,7,0,2024-06-30 22:19:21
1,4,7,0,2024-06-30 22:19:38
1,6,6,0,2024-06-30 22:19:55
1,6,6,0,2024-06-30 22:20:12
1,6,7,0,2024-06-30 22:20:29
1,6,6,0,2024-06-30 22:20:46
1,6,9,0,2024-06-30 22:21:04
1,6,7,0,2024-06-30 22:21:22
1,7,10,0,2024-06-30 22:21:40
1,7,9,0,2024-06-30 22:21:57
1,6,6,0,2024-06-30 22:22:14
1,6,6,0,2024-06-30 22:22:31
1,4,6,0,2024-06-30 22:22:48
1,4,7,0,2024-06-30 22:23:05
1,4,6,0,2024-06-30 22:23:23
1,4,6,0,2024-06-30 22:23:40
1,4,6,0,2024-06-30 22:23:57
1,4,4,0,2024-06-30 22:24:14
1,4,4,0,2024-06-30 22:24:31
1,6,7,0,2024-06-30 22:24:49
1,6,7,0,2024-06-30 22:25:08
1,6,6,0,2024-06-30 22:25:26
1,4,4,0,2024-06-30 22:25:43
1,4,6,0,2024-06-30 22:26:00
1,4,6,0,2024-06-30 22:26:17
1,6,7,0,2024-06-30 22:26:34
1,6,7,0,2024-06-30 22:26:51
1,6,9,0,2024-06-30 22:27:08
1,6,7,0,2024-06-30 22:27:26
1,7,7,0,2024-06-30 22:27:43
1,6,6,0,2024-06-30 22:28:00
1,7,7,0,2024-06-30 22:28:17
1,6,9,0,2024-06-30 22:28:35
1,6,6,0,2024-06-30 22:28:53
1,6,6,0,2024-06-30 22:29:10
1,6,6,0,2024-06-30 22:29:28
1,7,9,0,2024-06-30 22:29:45
1,6,9,0,2024-06-30 22:30:02
1,6,9,0,2024-06-30 22:30:19
1,7,7,0,2024-06-30 22:30:36
1,6,6,0,2024-06-30 22:30:53
1,6,7,0,2024-06-30 22:31:10
1,6,6,0,2024-06-30 22:31:27
1,6,7,0,2024-06-30 22:31:45
